"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"263738971761307650","","48774811","","","2012-10-31 20:27:25 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@sonjalr @nedeljko #obrazovanje Evo ?to nam je #MZOS napisao oko webinara: MZOS je pru?io potporu projektu (cont) http://t.co/dp6XtEmD","http://tl.gd/jrhqr3"
"263719783529320450","263717708854611969","56055100","","","2012-10-31 19:11:10 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@malimujo Ne mo?emo komentirati sudske presude."
"263719663232499712","263685637901803520","127048890","","","2012-10-31 19:10:42 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@dpozaric Ne mo?emo komentirati sudske presude."
"263700698682777600","","","","","2012-10-31 17:55:20 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[YT] 59. sjednica Vlade: Uvo?enje poreza na imovinu ne smije ugroziti srednji sloj!  http://t.co/iCEvOYcd #politikahr","http://ow.ly/eV6QJ"
"263687195506900992","","","","","2012-10-31 17:01:41 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Danas je dopunjen Poslovnik Vlade: Po?tivanje Kodeksa savjetovanja sa zainteresiranom javno??u #civilnodrustvo #otvorenavlast #OGP"
"263680909184741377","263666497237446656","15302876","","","2012-10-31 16:36:42 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@alitaisonfire @danielzgb01 @jklicinovic @zlatkotomsic Bilo je izazovno popratiti sve danas. Trebalo je pisati ""our"", a ne ""an"". Isprike!"
"263664488530722816","","","","","2012-10-31 15:31:27 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[Flickr] Hillary Clinton u Zagrebu: US is proud of an partnership with Croatia. http://t.co/rcQzHm50 #politikahr","http://ow.ly/eUM95"
"263659230337331205","263658541645193216","125652493","","","2012-10-31 15:10:33 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@ksintic Danas je usvojen prijedlog Zakona. http://t.co/F0wznM9t","http://ow.ly/eUIUv"
"263656520783364096","263655571499147264","778842524","","","2012-10-31 14:59:47 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@danielzgb01 Istina. Hvala."
"263653292117204992","","","","","2012-10-31 14:46:57 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Clinton: US is proud of an partnership with Croatia. Look forward to broadening and strengthening in the years to come. http://t.co/RC7KCYQZ","http://ow.ly/i/14TB9"
